,id,law_type,state,sentence,length,start_page,end_page,act,section,path,year,predicted_label,jim_crow,
119579,1922_0010,Act,SOUTH CAROLINA,"Discharged Inmates of State Hospital Restored to Property Rights.Certificate of Discharge.Be it enacted by the General Assembly of the State of South Carolina, That the regular discharge of any inmate from the State Hospital OF SOUTH CAROLINA 765 for the Insane in the State of South Carolina shall ipso fucto restore to such former inmate his legal status as to property and contractual rights as before commitment; Provided, Any inmate duly adjudged insane in the Probate Court of any county in this State shall obtain from the Superintendent of the State Hospital a certificate in such form as the authorities of the State Hospital shall prescribe showing that such person has been duly adjudged sane by the medical staff of the said State Hospital, and the said certificate shall be recorded and filed in the office of the Judge of Probate aforesaid.",859,48,49,437,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00048.jpg,1922,0,,
119580,1922_0011,Act,SOUTH CAROLINA,"Not to Apply to Persons on Parole.This law shall not apply to persons away from the Hospital on parole, but only to those persons who have been regularly discharged by the hospital authorities and considered by the hospital authorities as having regained their normal mental condition.",290,49,49,437,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119581,1922_0012,Act,SOUTH CAROLINA,"That all Acts or parts of Acts.inconsistent with this Aci are hereby repealed. Approved the 26th day of January, A. D. 1922.",129,49,49,437,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119582,1922_0013,Act,SOUTH CAROLINA,"438. AN ACT to Repeal an Act Entitled An Act to Provide for the Office of Superintendent of Education for Jasper County; To Define His Duties and to Fix His Compensation, Appearing as Act Number 635, Acts of South Carolina, 1920, Approved March 10th, 1920. Section 1.",274,49,49,438,438,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119583,1922_0014,Act,SOUTH CAROLINA,"Act (1920, XXXI Stats. 1133) RepealedAssistant Superintendent of Education, Jasper County.Be it enacted by the General Assembly of the State of South Carolina, That an Act entitled an Act to provide for the office of Superintendent of Education for Jasper County; to define his duties and to fix his compensation, appearing as Act number 635, Acts of South Carolina 1920, be .",382,49,49,439,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119584,1922_0015,Act,SOUTH CAROLINA,", and the same is hereby repealed.",39,49,49,439,0,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119585,1922_0016,Act,SOUTH CAROLINA,"2. This Act shall take effect immediately upon the approval of the Governor. Approved the 26th day of January, A. D. 1922.",128,49,49,439,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119586,1922_0017,Act,SOUTH CAROLINA,766 STATUTES AT LARGE No.,30,49,49,439,766,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119587,1922_0018,Act,SOUTH CAROLINA,"439. AN ACT to Amend an Act Entitled An Act to Amend Section 29, Code of Civil Procedure, Volume II, Code of Laws, 1912, Relating to the Time of the Holding of Circuit Courts of the Twelfth Circuit, By Enlarging the Powers of the Court in Horry County.",259,49,49,439,439,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119588,1922_0019,Act,SOUTH CAROLINA,"Act (1919, XXXI Stats. 76) Amending Sec29, Code of Civil Procedure, 1912, AmendedCourts in Twelfth Circuit.Be it enacted by the General Assembly of the State of South Carolina.",181,49,49,440,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119589,1922_0020,Act,SOUTH CAROLINA,"Amend an Act entitled an Act to amend Section 29, Code of Civil Procedure, Volume II, Code of Laws, the 1912, by striking out on line thirtytwo (32) of said Act words except said Courts for the County of Horry.",217,49,50,440,0,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00049.jpg,1922,0,0,
119590,1922_0021,Act,SOUTH CAROLINA,"Amend further, by striking out on line thirtyfive (35) the word term, and insert in lieu thereof the word time, so that said Act when so amended shall read as follows: Section 29.",188,50,50,440,0,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119591,1922_0022,Act,SOUTH CAROLINA,"The Courts of the Twelfth Circuit shall be held as follows: (1) The Court of General Sessions at Conway, for the County of Horry, on the first Monday in March, the fourth Monday in May and the fourth Monday in September; and the Court of Common Pleas at the same place on the Wednesdays succeeding the Mondays herein fixed for the holding of the Court of General Sessions at said place.",391,50,50,440,29,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119592,1922_0023,Act,SOUTH CAROLINA,"(2) The Court of General Sessions at Marion, for the County of Marion, on the first Monday after the first Monday in March, the first Monday after the fourth Monday in May, and the first Monday after the fourth Monday in September.",236,50,50,440,29,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119593,1922_0024,Act,SOUTH CAROLINA,"(3) The Court of General Sessions at Florence, for the County of Florence, on the second Monday after the first Monday in March, the second Monday after the fourth Monday in May, and the second Monday after the fourth Monday in September.",243,50,50,440,29,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119594,1922_0025,Act,SOUTH CAROLINA,"(4) The Court of General Sessions at Georgetown, for the County of Georgetown, on the third Monday after the first Monday in March, the third Monday after the fourth Monday in May, and the third Monday after the fourth Monday in September.",244,50,50,440,29,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119595,1922_0026,Act,SOUTH CAROLINA,"(5) The Court of Common Pleas at Conway, for the County of Horry, on the fourth Monday after the first Monday in March, and on the fourth Monday after the fourth Monday in September.",187,50,50,440,29,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119596,1922_0027,Act,SOUTH CAROLINA,"(6) The Court of Commoi Pleas at Marion, for the County of Marion, on the sixth Monday after the first Monday in March, and on the tenth Monday after the OF SOUTH CAROLINA 767 fourth Monday in September.",208,50,50,440,29,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119597,1922_0028,Act,SOUTH CAROLINA,"(7) The Court of Common Pleas at Florence, for the County of Florence, on the ninth Monday after the first Monday in March and on the fifth Monday after the fourth Monday in September.",189,50,50,440,29,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119598,1922_0029,Act,SOUTH CAROLINA,"(8) The Court of Common Pleas at Georgetown, for the County of Georgetown, on the eighth Monday after the first Monday in March, and on the eighth Monday after the fourth Monday in September.",196,50,50,440,29,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119599,1922_0030,Act,SOUTH CAROLINA,"(9) As to all of the Courts of the Twelfth Judicial Circuit aforesaid, the presiding Judge of the Court of General Sessions is authorized to open the Court of Common Pleas, render judgments by default, try equity cases, and by consent of parties to try (at any time between the days on which said Courts of General Sessions open and close) any civil, action in the same manner, and with the same effect, as if said action should be tried at a regular term of the Court of Common Pleas. Approved the 26th day of January, A. D. 1922.",536,50,51,440,29,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00050.jpg,1922,0,0,
119600,1922_0031,Act,SOUTH CAROLINA,"440. AN ACT to Require the Clerks of Court, Magistrates and Mayors or Intendants of Cities and Towns in This State to Apportion Fines in Certain Cases.",157,51,51,440,440,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00051.jpg,1922,0,0,
119601,1922_0032,Act,SOUTH CAROLINA,"Fines in Alternative to be Apportioned when Part of Sentence Has been Served.DBe it enacted by the General Assembly of the State of South Carolina, That in all cases in this State where a sentence has been.imposed by any Judge, Magistrate, Mayor or Intendant of any city or town in the alternative (by fine or imprisonment), and the person upon whom said sentence has been imposed shall enter upon the service of sajd sentence, and thereafter the said person, or any one in his or her behalf, shall desire or offer to pay the fine imposed by said sentence, the Clerk of the Court in the county in which the said sentence was imposed, or the Judge, Magistrate, Mayor or Intendant who imposed the said sentence, shall apportion the fine imposed therein, so that the said person, or any one in his or her behalf, shall be allowed to pay such part of said fine as shall be in proportion to the balance of the time to be served under the said sentence.",952,51,51,440,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00051.jpg,1922,0,0,
119602,1922_0033,Act,SOUTH CAROLINA,"That, upon the payment of said proportionate 708 > Gs part of said fine, the said Clerk, Judge, Magistrate, Mayor or Intendant shall release and discharge the person in behalf of whom the said fine is so paid, from further custody.",236,51,51,440,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00051.jpg,1922,0,0,
119603,1922_0034,Act,SOUTH CAROLINA,That this Act shall go into effect inmiediate'y upon its approval by the Governor.,87,51,51,440,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00051.jpg,1922,0,0,
119604,1922_0035,Act,SOUTH CAROLINA,"That all Acts or parts of Acts incensistunt with this Act are hereby repealed. Approved the 3rd day of February, A. D. 1922.",129,51,51,440,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00051.jpg,1922,0,0,
119605,1922_0036,Act,SOUTH CAROLINA,441. AN ACT to Amend an Act to Provide a System of Government for Williamsburg County Known as Act No.,107,51,51,441,441,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00051.jpg,1922,0,0,
119606,1922_0037,Act,SOUTH CAROLINA,133 of the Acts of 1919 so as to Exempt from said Act a License on Vehicles.,81,51,52,441,133,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00051.jpg,1922,0,0,
119607,1922_0038,Act,SOUTH CAROLINA,"Act (1919, XXX Stats.",26,52,52,442,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119608,1922_0039,Act,SOUTH CAROLINA,"AmendedVehicle License Abolished in Williamsburg County.Be it enacted by the General Assembly of the State of South Carolina, Amend an Act to provide a system of government for Williamsburg County known as Act 133 of the Acts of 1919 by striking out of said Act all of Section 19.",285,52,52,442,196,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119609,1922_0040,Act,SOUTH CAROLINA,"The provisions of this Act shall take effect immediately upon its approval by the Governor. Approved the 3rd day of February, A. D. 1922,",142,52,52,442,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119610,1922_0041,Act,SOUTH CAROLINA,442. AN ACT to Prescribe the Manner of Selecting School Trustees in Lancaster County.,90,52,52,442,442,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119611,1922_0042,Act,SOUTH CAROLINA,"School Trustees in Lancaster County to be Appointed by County Board of Education.Proviso.De it enacted by the General Assembly of the State of South Carolina, That after the approval of this Act all vacancies occurring in the Boards of School Trustees within Lancaster County shall be filled OU KRU aNd by appointment by the County Board of Education to serve for such term as now provided by law; Provided, That the provisions of this Act shall not apply to vacancies occurring in the Board of Trustees of Special School Districts within said county.",556,52,52,442,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119612,1922_0043,Act,SOUTH CAROLINA,2. This Act shall take effect immediately upon approval.,63,52,52,442,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119613,1922_0044,Act,SOUTH CAROLINA,3. All Acts or parts of Acts in conflict herewith are hereby repealed.,77,52,52,442,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119614,1922_0045,Act,SOUTH CAROLINA,"Approved the 3rd day of February, A. D. 1922. No.",56,52,52,442,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119615,1922_0046,Act,SOUTH CAROLINA,443. AN ACT to Provide a System of County Government for the County of Edgefield.,86,52,52,443,443,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119616,1922_0047,Act,SOUTH CAROLINA,"County Government of Edgefield County.Be it enacted by the General Assembly of the State of South Carolina, That the law shall remain the sarhe as now provided in reference to County Government of Edgefield County, except as the same is changed and modified by the provisions of this Act.",293,52,53,443,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00052.jpg,1922,0,0,
119617,1922_0048,Act,SOUTH CAROLINA,2. Use of Chaingang in Townships.It shall be the duty of the County Supervisor to work the chaingang an equal number of days in each of the said Townships during each year in a manner that will give each township an equal amount of work as near as practical taking into consideration the number of hands used and the machinery operated in each of said townships.,369,53,53,443,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00053.jpg,1922,0,1,
119618,1922_0049,Act,SOUTH CAROLINA,Return for Commutation TaxListsPenalty for Nonreturn.Any person in said County liable for road tax sha!!,109,53,53,443,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00053.jpg,1922,0,,
119619,1922_0050,Act,SOUTH CAROLINA,return himself for taxation for such tax to the County Auditor of said county between the first day of January and the 20th day of February of each year and the County Auditor is hereby authorized and directed to solicit and take such returns.,248,53,53,443,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00053.jpg,1922,0,,
119620,1922_0051,Act,SOUTH CAROLINA,"That after the said returns have been made, it shall be the duty of the Township Board of Assessors, and the Road Overseers as herein provided of the respective townships of said county to inspect said returns and add to the list the names of all persons known to them in their respective townships liable for said tax but who have not returned themselves to the County Auditor.",383,53,53,443,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00053.jpg,1922,0,,
119621,1922_0052,Act,SOUTH CAROLINA,"Said County Auditor in each and every year on or before the 15th day of Ocaww tober, shall make out and deliver a list of the names of all persons liable for said road tax in said County alphabetically arranged by townships, to the County Treasurer of said county; Provided, That the Auditor shall add a penalty of one ($1.00) dollar to each person liable for said commutation tax who has not returned himself for such tax as hereinabove required ; Provided, No penalty shall be added until after the 20th day of February, 1922.",533,53,53,443,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00053.jpg,1922,0,,
119622,1922_0053,Act,SOUTH CAROLINA,"Road DutyOverseers.It shall be the duty of the County Treasurer after the expiration of the time required by law, for the payment of commutation or road tax to make a list by townships of all who have not paid said commutation tax, and turn the same over to the County Supervisor, who shall have the authority to divide the roads of the several townships into convenient section or so much of them as may be necessary to employ those liable for road work, or may be hired in addition and appoint overseers for each section for a term of two years and until their successors are appointed and furnish each overseer with a list of hands to be worked on his section.",668,53,54,443,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00053.jpg,1922,0,,
119623,1922_0054,Act,SOUTH CAROLINA,And said overseers are to work under the direction and control of the Supervisor and may be paid an amount for their services to be agreed on with the Supervisor not exceeding three ($3.00) dollars per day for each days service not exceeding the number of days required by the law.,287,54,54,443,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00054.jpg,1922,0,,
119624,1922_0055,Act,SOUTH CAROLINA,"for one to work in lieu of paying commutation tax, with one day additional for warning hands; Provided, That no person working in lieu of road tax shall be worked outside of his own township.",196,54,54,443,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00054.jpg,1922,0,,
119625,1922_0056,Act,SOUTH CAROLINA,But said overseers under the direction of the Supervisor may hire additional workers and forces from anywhere to be worked together and at the same time with the forces working in lieu of the road tax.,206,54,54,443,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00054.jpg,1922,0,,
119626,1922_0057,Act,SOUTH CAROLINA,"And the said overseers may under the direction of the Supervisor, continue to work such hired forces for such period and during such other times as directed and receive their per diem for each days service, provided a squad of not less than ten hired men are worked during each day .",289,54,54,443,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00054.jpg,1922,0,,
119627,1922_0058,Act,SOUTH CAROLINA,"Performance of Road DutyWarning.It shall be the duty of the Supervisor to furnish each road overseer a list of those liable for road duty on their respective section of roads and each overseer, under the direction of the Supervisor, shall at convenient times warn out all that are liable for road duty on their respective section or roads, until they have performed each the amount of labor for which they are liable; Provided, Each OU AROLINA 771 of such persons shall have at least twentyfour (24) hours notice and when each person so warned shall appear and perform the services required of him, the road overseer shall give him a certificate of same which shall be delivered to the County Treasurer year.",713,54,54,443,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00054.jpg,1922,0,,
119628,1922_0059,Act,SOUTH CAROLINA,and which shall cancel all road tax dues against him for that  6.,71,54,54,443,6,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00054.jpg,1922,0,,
119629,1922_0060,Act,SOUTH CAROLINA,"Records of Road WorkReports.It shall be the duty of each of the said road overseers to keep a book with an entry of all persons liable for road duty on his section of road, showing the number and date of each warned, the number of days each worked and the number failing to work as required.",296,54,55,443,6,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00054.jpg,1922,0,,
119630,1922_0061,Act,SOUTH CAROLINA,"And he shall make a report of the names of those failing to appear upon being warned, who were physically able to appear and perform the work required at the time, to the Magistrate having jurisdiction and have warrants issued against the delinquents.",256,55,55,443,6,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00055.jpg,1922,0,,
119631,1922_0062,Act,SOUTH CAROLINA,"Substitutes.It shall be lawful for any overseer to accept a substitute for any person liable for road duty provided said substitute be not less than 18 years of age and not more than 55 years of age, and physically able to do as much road work as the person for whom he is substituted.",290,55,55,443,7,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00055.jpg,1922,0,,
119632,1922_0063,Act,SOUTH CAROLINA,"Contracts for MaintenanceSupervisor May Hire Road Force.Whenever any portion or portions of the main public roads of the county have been put in good condition or fairly good condition, it shall be the duty of the Supervisor supplementary to the chaingang work and other road forces, to provide for the maintenance of said roads so far as the funds will.",359,55,55,443,8,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00055.jpg,1922,0,,
119633,1922_0064,Act,SOUTH CAROLINA,"permit, by making provisions by contract or hire for the dragging or scraping of said roads and keeping the drains open, with citizens along said highways or others who have tractors, or horse power at their disposal.",222,55,55,443,8,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00055.jpg,1922,0,,
119634,1922_0065,Act,SOUTH CAROLINA,"And the Supervisor is hereby authorized within his discretion where funds are available to hire a separate road force to be used for emergency and general road and bridge work throughout the county, said force to be paid out of the township funds in which they areat work and when not at work from bad weather or other unavoidable conditions then to be paid out of the funds levied for ordinary county purposes.",416,55,55,443,8,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00055.jpg,1922,0,,
119635,1922_0066,Act,SOUTH CAROLINA,"Purchase of Supplies.Every three months the County Board of Commissioners shall advertise for at least three weeks in at least three issues of one or more newspapers published in the County of Edgefield, based on delivery at the Court House unless otherwise specified, for all implements and supplies of whatever kind that may be needed for the county, which advertisement shall set forth the articles and approximately the amounts thereof to be purchased, and the contract of purchase shall be awarded to the lowest responsible bidder, for the period of three months; Provided however, In case of emergency the County Board of Commissioners may make purchases for the county where the cost thereof does not exceed Fifty ($50.00) Dollars, for such purchases a, majority of the Commissioners shall certify on the claim the necessity therefor; Provided further, In case of emergency an advertisement as herein provided for, may be inserted at any time, but all contracts for purchase of supplies shall be in accordance with the provisions of this section and no bill, account or claim of any kind whatsoever against the county shall be paid unless previously contracted for by such competition or by the County Board of Commissioners in cases of certified emergency.",1269,55,56,443,9,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00055.jpg,1922,0,,
119636,1922_0067,Act,SOUTH CAROLINA,"Award of Loans to County.Should the County Board of Commissioners find it necessary to borrow money for any fiscal year for county expenses in advance of the collection of taxes therefor as provided and authorized by law they shall notify each bank in Edgefield County for at least two weeks, before the day fixed to receive.",330,56,56,443,10,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00056.jpg,1922,0,,
119637,1922_0068,Act,SOUTH CAROLINA,"bids, setting forth amount wanted and when the same will be paid, and asking for competitive bids on terms and the rate of interest and all money borrowed shall be at the best terms, and at the lowest rate of interest the Board can get.",241,56,56,443,10,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1922/images/00056.jpg,1922,0,,
